90 	 3.176875 	 3.176875 	 7.250893 	 10.427768 
91 	 3.163872 	 3.163872 	 7.264176 	 10.428047 
92 	 3.149043 	 3.149043 	 7.279280 	 10.428323 
93 	 3.137051 	 3.137051 	 7.291497 	 10.428549 
94 	 3.131744 	 3.131744 	 7.296973 	 10.428717 
95 	 3.135882 	 3.135882 	 7.292940 	 10.428822 
96 	 3.151022 	 3.151022 	 7.277830 	 10.428852 
97 	 3.177410 	 3.177410 	 7.251397 	 10.428807 
98 	 3.214086 	 3.214086 	 7.214630 	 10.428716 
99 	 3.259321 	 3.259321 	 7.169297 	 10.428618 
100 	 3.311182 	 3.311182 	 7.117354 	 10.428536 
101 	 3.367874 	 3.367874 	 7.060590 	 10.428464 
102 	 3.427679 	 3.427679 	 7.000693 	 10.428371 
103 	 3.488512 	 3.488512 	 6.939701 	 10.428213 
104 	 3.547316 	 3.547316 	 6.880635 	 10.427950 
105 	 3.599540 	 3.599540 	 6.828028 	 10.427568 
106 	 3.639000 	 3.639000 	 6.788085 	 10.427085 
107 	 3.658272 	 3.658272 	 6.768291 	 10.426563 
108 	 3.649715 	 3.649715 	 6.776387 	 10.426103 
109 	 3.607070 	 3.607070 	 6.818765 	 10.425835 
110 	 3.527438 	 3.527438 	 6.898456 	 10.425894 
111 	 3.413189 	 3.413189 	 7.013176 	 10.426365 
112 	 3.273038 	 3.273038 	 7.154183 	 10.427221 
113 	 3.121392 	 3.121392 	 7.306891 	 10.428283 
114 	 2.975577 	 2.975577 	 7.453694 	 10.429271 
115 	 2.851765 	 2.851765 	 7.578192 	 10.429957 
116 	 2.761661 	 2.761661 	 7.668636 	 10.430297 
117 	 2.711548 	 2.711548 	 7.718832 	 10.430380 
118 	 2.703152 	 2.703152 	 7.727123 	 10.430275 
119 	 2.734494 	 2.734494 	 7.695474 	 10.429968 
120 	 2.799985 	 2.799985 	 7.629468 	 10.429453 
121 	 2.890571 	 2.890571 	 7.538217 	 10.428788 
122 	 2.994739 	 2.994739 	 7.433336 	 10.428075 
123 	 3.100066 	 3.100066 	 7.327330 	 10.427396 
124 	 3.194693 	 3.194693 	 7.232125 	 10.426818 
125 	 3.268511 	 3.268511 	 7.157893 	 10.426403 
126 	 3.314235 	 3.314235 	 7.111977 	 10.426212 
127 	 3.328351 	 3.328351 	 7.097930 	 10.426282 
